town,county,office,district,party,candidate,winner,votes
At. & Gil. Academy Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Bartlett,Carroll,Executive Council,1,R,Raymond S. Burton,True,952
Bath,Grafton,Executive Council,1,R,Raymond S. Burton,True,465
Bean's Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Bean's Purchase,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Benton,Grafton,Executive Council,1,R,Raymond S. Burton,True,127
Berlin,Coos,Executive Council,1,R,Raymond S. Burton,True,2434
Bethlehem,Grafton,Executive Council,1,R,Raymond S. Burton,True,1065
Bridgewater,Grafton,Executive Council,1,R,Raymond S. Burton,True,406
Bristol,Grafton,Executive Council,1,R,Raymond S. Burton,True,949
Brookfield,Carroll,Executive Council,1,R,Raymond S. Burton,True,225
Cambridge,Coos,Executive Council,1,R,Raymond S. Burton,True,3
Campton,Grafton,Executive Council,1,R,Raymond S. Burton,True,1012
Canaan,Grafton,Executive Council,1,R,Raymond S. Burton,True,797
Carroll,Coos,Executive Council,1,R,Raymond S. Burton,True,293
Center Harbor,Belknap,Executive Council,1,R,Raymond S. Burton,True,442
Chandler's Purchase,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Chatham,Carroll,Executive Council,1,R,Raymond S. Burton,True,125
Claremont,Sullivan,Executive Council,1,R,Raymond S. Burton,True,2354
Clarksville,Coos,Executive Council,1,R,Raymond S. Burton,True,113
Colebrook,Coos,Executive Council,1,R,Raymond S. Burton,True,670
Columbia,Coos,Executive Council,1,R,Raymond S. Burton,True,224
Conway,Carroll,Executive Council,1,R,Raymond S. Burton,True,2507
Cornish,Sullivan,Executive Council,1,R,Raymond S. Burton,True,456
Crawford's Purchase,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Croydon,Sullivan,Executive Council,1,R,Raymond S. Burton,True,238
Cutt's Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Dalton,Coos,Executive Council,1,R,Raymond S. Burton,True,364
Danbury,Merrimack,Executive Council,1,R,Raymond S. Burton,True,304
Dix's Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Dixville,Coos,Executive Council,1,R,Raymond S. Burton,True,8
Dorchester,Grafton,Executive Council,1,R,Raymond S. Burton,True,122
Dummer,Coos,Executive Council,1,R,Raymond S. Burton,True,115
Easton,Grafton,Executive Council,1,R,Raymond S. Burton,True,127
Eaton,Carroll,Executive Council,1,R,Raymond S. Burton,True,140
Effingham,Carroll,Executive Council,1,R,Raymond S. Burton,True,372
Ellsworth,Grafton,Executive Council,1,R,Raymond S. Burton,True,33
Enfield,Grafton,Executive Council,1,R,Raymond S. Burton,True,1007
Errol,Coos,Executive Council,1,R,Raymond S. Burton,True,116
Erving's Location,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Franconia,Grafton,Executive Council,1,R,Raymond S. Burton,True,459
Freedom,Carroll,Executive Council,1,R,Raymond S. Burton,True,509
Gilford,Belknap,Executive Council,1,R,Raymond S. Burton,True,2535
Gorham,Coos,Executive Council,1,R,Raymond S. Burton,True,954
Grafton,Grafton,Executive Council,1,R,Raymond S. Burton,True,349
Grantham,Sullivan,Executive Council,1,R,Raymond S. Burton,True,895
Green's Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,1
Groton,Grafton,Executive Council,1,R,Raymond S. Burton,True,188
Hadley's Purchase,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Hale's Location,Carroll,Executive Council,1,R,Raymond S. Burton,True,95
Hanover,Grafton,Executive Council,1,R,Raymond S. Burton,True,1740
Hart's Location,Carroll,Executive Council,1,R,Raymond S. Burton,True,15
Haverhill,Grafton,Executive Council,1,R,Raymond S. Burton,True,1457
Hebron,Grafton,Executive Council,1,R,Raymond S. Burton,True,281
Hill,Merrimack,Executive Council,1,R,Raymond S. Burton,True,286
Holderness,Grafton,Executive Council,1,R,Raymond S. Burton,True,765
Jackson,Carroll,Executive Council,1,R,Raymond S. Burton,True,352
Jefferson,Coos,Executive Council,1,R,Raymond S. Burton,True,455
Kilkenny,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Laconia,Belknap,Executive Council,1,R,Raymond S. Burton,True,4185
Lancaster,Coos,Executive Council,1,R,Raymond S. Burton,True,1132
Landaff,Grafton,Executive Council,1,R,Raymond S. Burton,True,176
Lebanon,Grafton,Executive Council,1,R,Raymond S. Burton,True,2507
Lincoln,Grafton,Executive Council,1,R,Raymond S. Burton,True,488
Lisbon,Grafton,Executive Council,1,R,Raymond S. Burton,True,521
Littleton,Grafton,Executive Council,1,R,Raymond S. Burton,True,2020
Livermore,Grafton,Executive Council,1,R,Raymond S. Burton,True,0
Low & Burbank's Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Lyman,Grafton,Executive Council,1,R,Raymond S. Burton,True,217
Lyme,Grafton,Executive Council,1,R,Raymond S. Burton,True,355
Madison,Carroll,Executive Council,1,R,Raymond S. Burton,True,699
Martin's Location,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Meredith,Belknap,Executive Council,1,R,Raymond S. Burton,True,2323
Middleton,Strafford,Executive Council,1,R,Raymond S. Burton,True,384
Milan,Coos,Executive Council,1,R,Raymond S. Burton,True,471
Millsfield,Coos,Executive Council,1,R,Raymond S. Burton,True,20
Milton,Strafford,Executive Council,1,R,Raymond S. Burton,True,967
Monroe,Grafton,Executive Council,1,R,Raymond S. Burton,True,372
Moultonborough,Carroll,Executive Council,1,R,Raymond S. Burton,True,1874
New Durham,Strafford,Executive Council,1,R,Raymond S. Burton,True,782
New Hampton,Belknap,Executive Council,1,R,Raymond S. Burton,True,722
New London,Merrimack,Executive Council,1,R,Raymond S. Burton,True,1382
Newport,Sullivan,Executive Council,1,R,Raymond S. Burton,True,1414
Northumberland,Coos,Executive Council,1,R,Raymond S. Burton,True,650
Odell,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Orange,Grafton,Executive Council,1,R,Raymond S. Burton,True,92
Orford,Grafton,Executive Council,1,R,Raymond S. Burton,True,368
Ossipee,Carroll,Executive Council,1,R,Raymond S. Burton,True,1154
Piermont,Grafton,Executive Council,1,R,Raymond S. Burton,True,258
Pinkham's Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Pittsburg,Coos,Executive Council,1,R,Raymond S. Burton,True,365
Plainfield,Sullivan,Executive Council,1,R,Raymond S. Burton,True,549
Plymouth,Grafton,Executive Council,1,R,Raymond S. Burton,True,1504
Randolph,Coos,Executive Council,1,R,Raymond S. Burton,True,144
Rumney,Grafton,Executive Council,1,R,Raymond S. Burton,True,537
Sanbornton,Belknap,Executive Council,1,R,Raymond S. Burton,True,996
Sandwich,Carroll,Executive Council,1,R,Raymond S. Burton,True,478
Sargent's Purchase,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Second College Grant,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Shelburne,Coos,Executive Council,1,R,Raymond S. Burton,True,178
Springfield,Sullivan,Executive Council,1,R,Raymond S. Burton,True,392
Stark,Coos,Executive Council,1,R,Raymond S. Burton,True,185
Stewartstown,Coos,Executive Council,1,R,Raymond S. Burton,True,233
Stratford,Coos,Executive Council,1,R,Raymond S. Burton,True,174
Success,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Sugar Hill,Grafton,Executive Council,1,R,Raymond S. Burton,True,251
Sunapee,Sullivan,Executive Council,1,R,Raymond S. Burton,True,1139
Tamworth,Carroll,Executive Council,1,R,Raymond S. Burton,True,788
Thompson & Meserve's Pur.,Coos,Executive Council,1,R,Raymond S. Burton,True,0
Thornton,Grafton,Executive Council,1,R,Raymond S. Burton,True,800
Tilton,Belknap,Executive Council,1,R,Raymond S. Burton,True,897
Tuftonboro,Carroll,Executive Council,1,R,Raymond S. Burton,True,945
Wakefield,Carroll,Executive Council,1,R,Raymond S. Burton,True,1351
Warren,Grafton,Executive Council,1,R,Raymond S. Burton,True,338
Waterville Valley,Grafton,Executive Council,1,R,Raymond S. Burton,True,124
Wentworth,Grafton,Executive Council,1,R,Raymond S. Burton,True,325
Wentworth's Location,Coos,Executive Council,1,R,Raymond S. Burton,True,14
Whitefield,Coos,Executive Council,1,R,Raymond S. Burton,True,743
Wilmot,Merrimack,Executive Council,1,R,Raymond S. Burton,True,330
Wolfeboro,Carroll,Executive Council,1,R,Raymond S. Burton,True,2337
Woodstock,Grafton,Executive Council,1,R,Raymond S. Burton,True,501
Albany,Carroll,Executive Council,1,,Scatter,False,0
Alexandria,Grafton,Executive Council,1,,Scatter,False,1
Alton,Belknap,Executive Council,1,,Scatter,False,2
Andover,Merrimack,Executive Council,1,,Scatter,False,0
Ashland,Grafton,Executive Council,1,,Scatter,False,1
At. & Gil. Academy Grant,Coos,Executive Council,1,,Scatter,False,0
Bartlett,Carroll,Executive Council,1,,Scatter,False,0
Bath,Grafton,Executive Council,1,,Scatter,False,0
Bean's Grant,Coos,Executive Council,1,,Scatter,False,0
Bean's Purchase,Coos,Executive Council,1,,Scatter,False,0
Benton,Grafton,Executive Council,1,,Scatter,False,0
Berlin,Coos,Executive Council,1,,Scatter,False,6
Bethlehem,Grafton,Executive Council,1,,Scatter,False,0
Bridgewater,Grafton,Executive Council,1,,Scatter,False,0
Bristol,Grafton,Executive Council,1,,Scatter,False,1
Brookfield,Carroll,Executive Council,1,,Scatter,False,0
Cambridge,Coos,Executive Council,1,,Scatter,False,0
Campton,Grafton,Executive Council,1,,Scatter,False,7
Canaan,Grafton,Executive Council,1,,Scatter,False,0
Carroll,Coos,Executive Council,1,,Scatter,False,0
Center Harbor,Belknap,Executive Council,1,,Scatter,False,1
Chandler's Purchase,Coos,Executive Council,1,,Scatter,False,0
Chatham,Carroll,Executive Council,1,,Scatter,False,0
Claremont,Sullivan,Executive Council,1,,Scatter,False,7
Clarksville,Coos,Executive Council,1,,Scatter,False,0
Colebrook,Coos,Executive Council,1,,Scatter,False,1
Columbia,Coos,Executive Council,1,,Scatter,False,0
Conway,Carroll,Executive Council,1,,Scatter,False,0
Cornish,Sullivan,Executive Council,1,,Scatter,False,0
Crawford's Purchase,Coos,Executive Council,1,,Scatter,False,0
Croydon,Sullivan,Executive Council,1,,Scatter,False,0
Cutt's Grant,Coos,Executive Council,1,,Scatter,False,0
Dalton,Coos,Executive Council,1,,Scatter,False,0
Danbury,Merrimack,Executive Council,1,,Scatter,False,0
Dix's Grant,Coos,Executive Council,1,,Scatter,False,0
Dixville,Coos,Executive Council,1,,Scatter,False,0
Dorchester,Grafton,Executive Council,1,,Scatter,False,0
Dummer,Coos,Executive Council,1,,Scatter,False,0
Easton,Grafton,Executive Council,1,,Scatter,False,0
Eaton,Carroll,Executive Council,1,,Scatter,False,0
Effingham,Carroll,Executive Council,1,,Scatter,False,0
Ellsworth,Grafton,Executive Council,1,,Scatter,False,0
Enfield,Grafton,Executive Council,1,,Scatter,False,10
Errol,Coos,Executive Council,1,,Scatter,False,0
Erving's Location,Coos,Executive Council,1,,Scatter,False,0
Franconia,Grafton,Executive Council,1,,Scatter,False,0
Freedom,Carroll,Executive Council,1,,Scatter,False,0
Gilford,Belknap,Executive Council,1,,Scatter,False,7
Gorham,Coos,Executive Council,1,,Scatter,False,0
Grafton,Grafton,Executive Council,1,,Scatter,False,0
Grantham,Sullivan,Executive Council,1,,Scatter,False,0
Green's Grant,Coos,Executive Council,1,,Scatter,False,0
Groton,Grafton,Executive Council,1,,Scatter,False,0
Hadley's Purchase,Coos,Executive Council,1,,Scatter,False,0
Hale's Location,Carroll,Executive Council,1,,Scatter,False,0
Hanover,Grafton,Executive Council,1,,Scatter,False,5
Hart's Location,Carroll,Executive Council,1,,Scatter,False,0
Haverhill,Grafton,Executive Council,1,,Scatter,False,4
Hebron,Grafton,Executive Council,1,,Scatter,False,0
Hill,Merrimack,Executive Council,1,,Scatter,False,0
Holderness,Grafton,Executive Council,1,,Scatter,False,1
Jackson,Carroll,Executive Council,1,,Scatter,False,0
Jefferson,Coos,Executive Council,1,,Scatter,False,1
Kilkenny,Coos,Executive Council,1,,Scatter,False,0
Laconia,Belknap,Executive Council,1,,Scatter,False,4
Lancaster,Coos,Executive Council,1,,Scatter,False,1
Landaff,Grafton,Executive Council,1,,Scatter,False,0
Lebanon,Grafton,Executive Council,1,,Scatter,False,1
Lincoln,Grafton,Executive Council,1,,Scatter,False,0
Lisbon,Grafton,Executive Council,1,,Scatter,False,2
Littleton,Grafton,Executive Council,1,,Scatter,False,0
Livermore,Grafton,Executive Council,1,,Scatter,False,0
Low & Burbank's Grant,Coos,Executive Council,1,,Scatter,False,0
Lyman,Grafton,Executive Council,1,,Scatter,False,0
Lyme,Grafton,Executive Council,1,,Scatter,False,0
Madison,Carroll,Executive Council,1,,Scatter,False,1
Martin's Location,Coos,Executive Council,1,,Scatter,False,0
Meredith,Belknap,Executive Council,1,,Scatter,False,1
Middleton,Strafford,Executive Council,1,,Scatter,False,0
Milan,Coos,Executive Council,1,,Scatter,False,0
Millsfield,Coos,Executive Council,1,,Scatter,False,0
Milton,Strafford,Executive Council,1,,Scatter,False,1
Monroe,Grafton,Executive Council,1,,Scatter,False,0
Moultonborough,Carroll,Executive Council,1,,Scatter,False,0
New Durham,Strafford,Executive Council,1,,Scatter,False,1
New Hampton,Belknap,Executive Council,1,,Scatter,False,0
New London,Merrimack,Executive Council,1,,Scatter,False,1
Newport,Sullivan,Executive Council,1,,Scatter,False,1
Northumberland,Coos,Executive Council,1,,Scatter,False,1
Odell,Coos,Executive Council,1,,Scatter,False,0
Orange,Grafton,Executive Council,1,,Scatter,False,0
Orford,Grafton,Executive Council,1,,Scatter,False,0
Ossipee,Carroll,Executive Council,1,,Scatter,False,0
Piermont,Grafton,Executive Council,1,,Scatter,False,0
Pinkham's Grant,Coos,Executive Council,1,,Scatter,False,0
Pittsburg,Coos,Executive Council,1,,Scatter,False,1
Plainfield,Sullivan,Executive Council,1,,Scatter,False,0
Plymouth,Grafton,Executive Council,1,,Scatter,False,15
Randolph,Coos,Executive Council,1,,Scatter,False,0
Rumney,Grafton,Executive Council,1,,Scatter,False,3
Sanbornton,Belknap,Executive Council,1,,Scatter,False,1
Sandwich,Carroll,Executive Council,1,,Scatter,False,1
Sargent's Purchase,Coos,Executive Council,1,,Scatter,False,0
Second College Grant,Coos,Executive Council,1,,Scatter,False,0
Shelburne,Coos,Executive Council,1,,Scatter,False,0
Springfield,Sullivan,Executive Council,1,,Scatter,False,0
Stark,Coos,Executive Council,1,,Scatter,False,0
Stewartstown,Coos,Executive Council,1,,Scatter,False,0
Stratford,Coos,Executive Council,1,,Scatter,False,0
Success,Coos,Executive Council,1,,Scatter,False,0
Sugar Hill,Grafton,Executive Council,1,,Scatter,False,2
Sunapee,Sullivan,Executive Council,1,,Scatter,False,5
Tamworth,Carroll,Executive Council,1,,Scatter,False,0
Thompson & Meserve's Pur.,Coos,Executive Council,1,,Scatter,False,0
Thornton,Grafton,Executive Council,1,,Scatter,False,0
Tilton,Belknap,Executive Council,1,,Scatter,False,0
Tuftonboro,Carroll,Executive Council,1,,Scatter,False,0
Wakefield,Carroll,Executive Council,1,,Scatter,False,4
Warren,Grafton,Executive Council,1,,Scatter,False,0
Waterville Valley,Grafton,Executive Council,1,,Scatter,False,1
Wentworth,Grafton,Executive Council,1,,Scatter,False,2
Wentworth's Location,Coos,Executive Council,1,,Scatter,False,0
Whitefield,Coos,Executive Council,1,,Scatter,False,3
Wilmot,Merrimack,Executive Council,1,,Scatter,False,0
Wolfeboro,Carroll,Executive Council,1,,Scatter,False,1
Woodstock,Grafton,Executive Council,1,,Scatter,False,0
Acworth,Sullivan,Executive Council,2,D,Colin Van Ostern,False,276
Alstead,Cheshire,Executive Council,2,D,Colin Van Ostern,False,561
Barnstead,Belknap,Executive Council,2,D,Colin Van Ostern,False,957
Belmont,Belknap,Executive Council,2,D,Colin Van Ostern,False,1449
Boscawen,Merrimack,Executive Council,2,D,Colin Van Ostern,False,808
Bradford,Merrimack,Executive Council,2,D,Colin Van Ostern,False,443
Canterbury,Merrimack,Executive Council,2,D,Colin Van Ostern,False,794
Charlestown,Sullivan,Executive Council,2,D,Colin Van Ostern,False,1044
Chesterfield,Cheshire,Executive Council,2,D,Colin Van Ostern,False,1096
Concord,Merrimack,Executive Council,2,D,Colin Van Ostern,False,12680
Dover,Strafford,Executive Council,2,D,Colin Van Ostern,False,8448
Dublin,Cheshire,Executive Council,2,D,Colin Van Ostern,False,586
Durham,Strafford,Executive Council,2,D,Colin Van Ostern,False,4207
Farmington,Strafford,Executive Council,2,D,Colin Van Ostern,False,1262
Franklin,Merrimack,Executive Council,2,D,Colin Van Ostern,False,1715
Gilmanton,Belknap,Executive Council,2,D,Colin Van Ostern,False,826
Gilsum,Cheshire,Executive Council,2,D,Colin Van Ostern,False,216
Goshen,Sullivan,Executive Council,2,D,Colin Van Ostern,False,154
Hancock,Hillsborough,Executive Council,2,D,Colin Van Ostern,False,675
Harrisville,Cheshire,Executive Council,2,D,Colin Van Ostern,False,441
Henniker,Merrimack,Executive Council,2,D,Colin Van Ostern,False,1328
Hinsdale,Cheshire,Executive Council,2,D,Colin Van Ostern,False,1049
Hopkinton,Merrimack,Executive Council,2,D,Colin Van Ostern,False,2103
Keene,Cheshire,Executive Council,2,D,Colin Van Ostern,False,7248
Langdon,Sullivan,Executive Council,2,D,Colin Van Ostern,False,177
Lempster,Sullivan,Executive Council,2,D,Colin Van Ostern,False,220
Madbury,Strafford,Executive Council,2,D,Colin Van Ostern,False,595
Marlborough,Cheshire,Executive Council,2,D,Colin Van Ostern,False,668
Marlow,Cheshire,Executive Council,2,D,Colin Van Ostern,False,230
Nelson,Cheshire,Executive Council,2,D,Colin Van Ostern,False,278
Newbury,Merrimack,Executive Council,2,D,Colin Van Ostern,False,564
Northfield,Merrimack,Executive Council,2,D,Colin Van Ostern,False,975
Rochester,Strafford,Executive Council,2,D,Colin Van Ostern,False,6465
Rollinsford,Strafford,Executive Council,2,D,Colin Van Ostern,False,739
Roxbury,Cheshire,Executive Council,2,D,Colin Van Ostern,False,90
Salisbury,Merrimack,Executive Council,2,D,Colin Van Ostern,False,337
Somersworth,Strafford,Executive Council,2,D,Colin Van Ostern,False,2613
Stoddard,Cheshire,Executive Council,2,D,Colin Van Ostern,False,348
Strafford,Strafford,Executive Council,2,D,Colin Van Ostern,False,1104
Sullivan,Cheshire,Executive Council,2,D,Colin Van Ostern,False,190
Surry,Cheshire,Executive Council,2,D,Colin Van Ostern,False,234
Sutton,Merrimack,Executive Council,2,D,Colin Van Ostern,False,557
Unity,Sullivan,Executive Council,2,D,Colin Van Ostern,False,311
Walpole,Cheshire,Executive Council,2,D,Colin Van Ostern,False,1109
Warner,Merrimack,Executive Council,2,D,Colin Van Ostern,False,846
Washington,Sullivan,Executive Council,2,D,Colin Van Ostern,False,220
Webster,Merrimack,Executive Council,2,D,Colin Van Ostern,False,555
Westmoreland,Cheshire,Executive Council,2,D,Colin Van Ostern,False,574
Winchester,Cheshire,Executive Council,2,D,Colin Van Ostern,False,935
Acworth,Sullivan,Executive Council,2,R,Michael J. Tierney,False,218
Alstead,Cheshire,Executive Council,2,R,Michael J. Tierney,False,370
Barnstead,Belknap,Executive Council,2,R,Michael J. Tierney,False,1185
Belmont,Belknap,Executive Council,2,R,Michael J. Tierney,False,1727
Boscawen,Merrimack,Executive Council,2,R,Michael J. Tierney,False,754
