town,county,office,district,party,candidate,winner,votes
Sunapee,Sullivan,State Representative,2,,Scatter,False,3
Claremont,Sullivan,State Representative,3,DEM,O'Hearne,True,920
Claremont,Sullivan,State Representative,3,REP,Picano,False,586
Claremont,Sullivan,State Representative,3,,Scatter,False,5
Claremont,Sullivan,State Representative,4,IND,Donatelli,False,0
Claremont,Sullivan,State Representative,4,DEM,Donovan,True,1138
Claremont,Sullivan,State Representative,4,REP,Lovett,False,862
Claremont,Sullivan,State Representative,4,,Scatter,False,3
Claremont,Sullivan,State Representative,5,IND,Donatelli,False,122
Claremont,Sullivan,State Representative,5,DEM,Gagnon,True,975
Claremont,Sullivan,State Representative,5,IND,Madigan,False,573
Claremont,Sullivan,State Representative,5,,Scatter,False,1
Newport,Sullivan,State Representative,6,DEM,Franklin,False,783
Unity,Sullivan,State Representative,6,DEM,Franklin,False,280
Newport,Sullivan,State Representative,6,DEM,Irwin,True,1254
Unity,Sullivan,State Representative,6,DEM,Irwin,True,298
Newport,Sullivan,State Representative,6,REP,Rodeschin,False,1076
Unity,Sullivan,State Representative,6,REP,Rodeschin,False,309
Newport,Sullivan,State Representative,6,REP,Rollins,True,1571
Unity,Sullivan,State Representative,6,REP,Rollins,True,345
Newport,Sullivan,State Representative,6,,Scatter,False,0
Unity,Sullivan,State Representative,6,,Scatter,False,0
Acworth,Sullivan,State Representative,7,DEM,Baird-Tormey,False,273
Goshen,Sullivan,State Representative,7,DEM,Baird-Tormey,False,147
Langdon,Sullivan,State Representative,7,DEM,Baird-Tormey,False,186
Lempster,Sullivan,State Representative,7,DEM,Baird-Tormey,False,181
Washington,Sullivan,State Representative,7,DEM,Baird-Tormey,False,193
Acworth,Sullivan,State Representative,7,REP,Grenier,True,241
Goshen,Sullivan,State Representative,7,REP,Grenier,True,238
Langdon,Sullivan,State Representative,7,REP,Grenier,True,164
Lempster,Sullivan,State Representative,7,REP,Grenier,True,371
Washington,Sullivan,State Representative,7,REP,Grenier,True,356
Acworth,Sullivan,State Representative,7,,Scatter,False,0
Goshen,Sullivan,State Representative,7,,Scatter,False,3
Langdon,Sullivan,State Representative,7,,Scatter,False,0
Lempster,Sullivan,State Representative,7,,Scatter,False,1
Washington,Sullivan,State Representative,7,,Scatter,False,0
Charlestown,Sullivan,State Representative,8,REP,Laware,False,924
Charlestown,Sullivan,State Representative,8,,Scatter,False,1
Charlestown,Sullivan,State Representative,8,DEM,Sweeney,True,1183
Cornish,Sullivan,State Representative,9,REP,Howard,False,398
Croydon,Sullivan,State Representative,9,REP,Howard,False,249
Grantham,Sullivan,State Representative,9,REP,Howard,False,738
Newport,Sullivan,State Representative,9,REP,Howard,False,1301
Plainfield,Sullivan,State Representative,9,REP,Howard,False,456
Springfield,Sullivan,State Representative,9,REP,Howard,False,343
Sunapee,Sullivan,State Representative,9,REP,Howard,False,951
Unity,Sullivan,State Representative,9,REP,Howard,False,323
Cornish,Sullivan,State Representative,9,,Scatter,False,0
Croydon,Sullivan,State Representative,9,,Scatter,False,1
Grantham,Sullivan,State Representative,9,,Scatter,False,0
Newport,Sullivan,State Representative,9,,Scatter,False,1
Plainfield,Sullivan,State Representative,9,,Scatter,False,0
Springfield,Sullivan,State Representative,9,,Scatter,False,0
Sunapee,Sullivan,State Representative,9,,Scatter,False,4
Unity,Sullivan,State Representative,9,,Scatter,False,0
Cornish,Sullivan,State Representative,9,DEM,Tanner,True,560
Croydon,Sullivan,State Representative,9,DEM,Tanner,True,162
Grantham,Sullivan,State Representative,9,DEM,Tanner,True,1088
Newport,Sullivan,State Representative,9,DEM,Tanner,True,1244
Plainfield,Sullivan,State Representative,9,DEM,Tanner,True,867
Springfield,Sullivan,State Representative,9,DEM,Tanner,True,359
Sunapee,Sullivan,State Representative,9,DEM,Tanner,True,896
Unity,Sullivan,State Representative,9,DEM,Tanner,True,349
Claremont,Sullivan,State Representative,10,DEM,Cloutier,True,3065
Claremont,Sullivan,State Representative,10,REP,"LaCasse, Sr.",False,2144
Claremont,Sullivan,State Representative,10,,Scatter,False,10
Acworth,Sullivan,State Representative,11,DEM,Boland,False,280
Charlestown,Sullivan,State Representative,11,DEM,Boland,False,1060
Goshen,Sullivan,State Representative,11,DEM,Boland,False,151
Langdon,Sullivan,State Representative,11,DEM,Boland,False,177
Lempster,Sullivan,State Representative,11,DEM,Boland,False,231
Washington,Sullivan,State Representative,11,DEM,Boland,False,283
Acworth,Sullivan,State Representative,11,REP,Smith,True,228
Charlestown,Sullivan,State Representative,11,REP,Smith,True,1009
Goshen,Sullivan,State Representative,11,REP,Smith,True,230
Langdon,Sullivan,State Representative,11,REP,Smith,True,176
Lempster,Sullivan,State Representative,11,REP,Smith,True,289
Washington,Sullivan,State Representative,11,REP,Smith,True,271
