county,town,office,party,candidate,votes
Hillsborough,Nashua Ward 8,President,,"Pence, Mike",17
Hillsborough,Nashua Ward 8,President,,"Romney, Mitt",3
Hillsborough,Nashua Ward 8,President,,"Rubio, Marco",4
Hillsborough,Nashua Ward 8,President,,"Ryan, Paul",1
Hillsborough,Nashua Ward 8,President,,"Sanders, Bernie",26
Hillsborough,Nashua Ward 8,President,,Scatter,11
Hillsborough,Nashua Ward 9,President,,"Biden, Joe",1
Hillsborough,Nashua Ward 9,President,,"Bush, Jeb",3
Hillsborough,Nashua Ward 9,President,,"Cruz, Ted",1
Hillsborough,Nashua Ward 9,President,,"Kasich, John",13
Hillsborough,Nashua Ward 9,President,,"McMullin, Evan",7
Hillsborough,Nashua Ward 9,President,,"Pence, Mike",5
Hillsborough,Nashua Ward 9,President,,"Romney, Mitt",8
Hillsborough,Nashua Ward 9,President,,"Rubio, Marco",1
Hillsborough,Nashua Ward 9,President,,Scatter,39
Hillsborough,New Boston,President,,"Biden, Joe",1
Hillsborough,New Boston,President,,"Bush, Jeb",1
Hillsborough,New Boston,President,,"Kasich, John",3
Hillsborough,New Boston,President,,"McMullin, Evan",8
Hillsborough,New Boston,President,,"Pence, Mike",1
Hillsborough,New Boston,President,,"Romney, Mitt",2
Hillsborough,New Boston,President,,"Rubio, Marco",1
Hillsborough,New Boston,President,,"Sanders, Bernie",13
Hillsborough,New Boston,President,,Scatter,4
Hillsborough,New Ipswich,President,,"Christie, Chris",1
Hillsborough,New Ipswich,President,,"Kasich, John",2
Hillsborough,New Ipswich,President,,"McCain, John",1
Hillsborough,New Ipswich,President,,"McMullin, Evan",5
Hillsborough,New Ipswich,President,,"Pence, Mike",2
Hillsborough,New Ipswich,President,,"Romney, Mitt",1
Hillsborough,New Ipswich,President,,"Rubio, Marco",1
Hillsborough,New Ipswich,President,,"Ryan, Paul",1
Hillsborough,New Ipswich,President,,"Sanders, Bernie",13
Hillsborough,New Ipswich,President,,Scatter,3
Hillsborough,Pelham,President,,"Christie, Chris",1
Hillsborough,Pelham,President,,"Kasich, John",4
Hillsborough,Pelham,President,,"McCain, John",1
Hillsborough,Pelham,President,,"McMullin, Evan",1
Hillsborough,Pelham,President,,"Paul, Ron or Rand",1
Hillsborough,Pelham,President,,"Pence, Mike",5
Hillsborough,Pelham,President,,"Romney, Mitt",8
Hillsborough,Pelham,President,,"Rubio, Marco",1
Hillsborough,Pelham,President,,"Ryan, Paul",1
Hillsborough,Pelham,President,,"Sanders, Bernie",18
Hillsborough,Pelham,President,,"Supreme, Vermin",1
Hillsborough,Pelham,President,,Scatter,19
Hillsborough,Peterborough,President,,"Biden, Joe",1
Hillsborough,Peterborough,President,,"Bush, Jeb",5
Hillsborough,Peterborough,President,,"Carson, Ben",2
Hillsborough,Peterborough,President,,"Cruz, Ted",1
Hillsborough,Peterborough,President,,"Kasich, John",6
Hillsborough,Peterborough,President,,"McCain, John",1
Hillsborough,Peterborough,President,,"McMullin, Evan",2
Hillsborough,Peterborough,President,,"Pence, Mike",6
Hillsborough,Peterborough,President,,"Romney, Mitt",3
Hillsborough,Peterborough,President,,Scatter,11
Hillsborough,Sharon,President,,"McCain, John",1
Hillsborough,Sharon,President,,"McMullin, Evan",2
Hillsborough,Sharon,President,,"Pence, Mike",1
Hillsborough,Sharon,President,,"Sanders, Bernie",1
Hillsborough,Sharon,President,,Scatter,1
Hillsborough,Temple,President,,"Kasich, John",3
Hillsborough,Temple,President,,"McMullin, Evan",2
Hillsborough,Temple,President,,"Pence, Mike",2
Hillsborough,Temple,President,,"Romney, Mitt",3
Hillsborough,Temple,President,,"Sanders, Bernie",1
Hillsborough,Temple,President,,Scatter,1
Hillsborough,Weare,President,,"Bush, Jeb",2
Hillsborough,Weare,President,,"Cruz, Ted",1
Hillsborough,Weare,President,,"Kasich, John",8
Hillsborough,Weare,President,,"McCain, John",1
Hillsborough,Weare,President,,"McMullin, Evan",6
Hillsborough,Weare,President,,"Pence, Mike",6
Hillsborough,Weare,President,,"Romney, Mitt",3
Hillsborough,Weare,President,,"Rubio, Marco",3
Hillsborough,Weare,President,,"Ryan, Paul",1
Hillsborough,Weare,President,,"Sanders, Bernie",23
Hillsborough,Weare,President,,Scatter,17
Hillsborough,Wilton,President,,"Biden, Joe",1
Hillsborough,Wilton,President,,"Kasich, John",2
Hillsborough,Wilton,President,,"McCain, John",1
Hillsborough,Wilton,President,,"McMullin, Evan",6
Hillsborough,Wilton,President,,"Romney, Mitt",3
Hillsborough,Wilton,President,,"Sanders, Bernie",22
Hillsborough,Wilton,President,,"Supreme, Vermin",1
Hillsborough,Wilton,President,,Scatter,11
Hillsborough,Totals,President,,"Biden, Joe",16
Hillsborough,Totals,President,,"Booth, Chris",0
Hillsborough,Totals,President,,"Bowhall, William",0
Hillsborough,Totals,President,,"Brown, Dana",0
Hillsborough,Totals,President,,"Buchanan, Robert",0
Hillsborough,Totals,President,,"Bush, Jeb",72
Hillsborough,Totals,President,,"Carlson, Steve",0
Hillsborough,Totals,President,,"Carson, Ben",23
Hillsborough,Totals,President,,"Christie, Chris",5
Hillsborough,Totals,President,,"Coyne, Thomas",0
Hillsborough,Totals,President,,"Cruz, Ted",40
Hillsborough,Totals,President,,"Duncan, Richard",0
Hillsborough,Totals,President,,"Edgell, Richard",0
Hillsborough,Totals,President,,"Fox, Cherunda",0
Hillsborough,Totals,President,,"Harrell, Sharon",0
Hillsborough,Totals,President,,"Kasich, John",389
Hillsborough,Totals,President,,"Kittington, Val",0
Hillsborough,Totals,President,,"Legan, James",0
Hillsborough,Totals,President,,"Li, Johnson",0
Hillsborough,Totals,President,,"Limbaugh, David",0
Hillsborough,Totals,President,,"Locke, Star",0
Hillsborough,Totals,President,,"McCain, John",43
Hillsborough,Totals,President,,"McMullin, Evan",361
Hillsborough,Totals,President,,"Morton, Carly",0
Hillsborough,Totals,President,,"Paul, Ron or Rand",36
Hillsborough,Totals,President,,"Pence, Mike",291
Hillsborough,Totals,President,,"Romney, Mitt",184
Hillsborough,Totals,President,,"Rubio, Marco",50
Hillsborough,Totals,President,,"Ryan, Paul",69
Hillsborough,Totals,President,,"Sanders, Bernie",1093
Hillsborough,Totals,President,,"Slocum, Michelle",0
Hillsborough,Totals,President,,"Smith, Coop",0
Hillsborough,Totals,President,,"Supreme, Vermin",19
Hillsborough,Totals,President,,"Tisdale, Lanny",0
Hillsborough,Totals,President,,"Vakil, Kora Roberta Katz",0
Hillsborough,Totals,President,,Scatter,720
Merrimack,Allenstown,President,,"Christie, Chris",1
Merrimack,Allenstown,President,,"Kasich, John",1
Merrimack,Allenstown,President,,"Pence, Mike",2
Merrimack,Allenstown,President,,"Rubio, Marco",1
Merrimack,Allenstown,President,,"Ryan, Paul",2
Merrimack,Allenstown,President,,"Sanders, Bernie",21
Merrimack,Allenstown,President,,Scatter,2
Merrimack,Andover,President,,Scatter,5
Merrimack,Boscawen,President,,"Bush, Jeb",1
Merrimack,Boscawen,President,,"Cruz, Ted",1
Merrimack,Boscawen,President,,"Kasich, John",5
Merrimack,Boscawen,President,,"McMullin, Evan",3
Merrimack,Boscawen,President,,"Pence, Mike",5
Merrimack,Boscawen,President,,"Sanders, Bernie",17
Merrimack,Boscawen,President,,Scatter,7
Merrimack,Bow,President,,"Bush, Jeb",2
Merrimack,Bow,President,,"Cruz, Ted",1
Merrimack,Bow,President,,"Kasich, John",42
Merrimack,Bow,President,,"McCain, John",12
Merrimack,Bow,President,,"McMullin, Evan",19
Merrimack,Bow,President,,"Paul, Ron or Rand",1
Merrimack,Bow,President,,"Pence, Mike",15
Merrimack,Bow,President,,"Romney, Mitt",8
Merrimack,Bow,President,,"Rubio, Marco",1
Merrimack,Bow,President,,"Ryan, Paul",3
Merrimack,Bow,President,,"Sanders, Bernie",17
Merrimack,Bow,President,,"Supreme, Vermin",1
Merrimack,Bow,President,,Scatter,17
Merrimack,Bradford,President,,"McCain, John",1
Merrimack,Bradford,President,,"Pence, Mike",2
Merrimack,Bradford,President,,"Sanders, Bernie",9
Merrimack,Bradford,President,,Scatter,3
Merrimack,Canterbury,President,,"Biden, Joe",1
Merrimack,Canterbury,President,,"Carson, Ben",1
Merrimack,Canterbury,President,,"Christie, Chris",1
Merrimack,Canterbury,President,,"Kasich, John",5
Merrimack,Canterbury,President,,"McCain, John",1
Merrimack,Canterbury,President,,"McMullin, Evan",2
Merrimack,Canterbury,President,,"Pence, Mike",2
Merrimack,Canterbury,President,,"Romney, Mitt",2
Merrimack,Canterbury,President,,"Sanders, Bernie",15
Merrimack,Canterbury,President,,"Supreme, Vermin",1
Merrimack,Canterbury,President,,Scatter,3
Merrimack,Chichester,President,,"Sanders, Bernie",7
Merrimack,Chichester,President,,Scatter,7
Merrimack,Concord Ward 1,President,,"Carson, Ben",1
Merrimack,Concord Ward 1,President,,"Kasich, John",6
Merrimack,Concord Ward 1,President,,"McMullin, Evan",2
Merrimack,Concord Ward 1,President,,"Pence, Mike",5
Merrimack,Concord Ward 1,President,,"Romney, Mitt",4
Merrimack,Concord Ward 1,President,,"Ryan, Paul",1
Merrimack,Concord Ward 1,President,,"Sanders, Bernie",32
Merrimack,Concord Ward 1,President,,"Supreme, Vermin",1
Merrimack,Concord Ward 1,President,,Scatter,2
Merrimack,Concord Ward 2,President,,"Biden, Joe",1
Merrimack,Concord Ward 2,President,,"Bush, Jeb",1
Merrimack,Concord Ward 2,President,,"Carson, Ben",1
Merrimack,Concord Ward 2,President,,"Christie, Chris",1
Merrimack,Concord Ward 2,President,,"Cruz, Ted",1
Merrimack,Concord Ward 2,President,,"Kasich, John",6
Merrimack,Concord Ward 2,President,,"McCain, John",1
Merrimack,Concord Ward 2,President,,"McMullin, Evan",1
Merrimack,Concord Ward 2,President,,"Paul, Ron or Rand",1
Merrimack,Concord Ward 2,President,,"Pence, Mike",3
Merrimack,Concord Ward 2,President,,"Romney, Mitt",3
Merrimack,Concord Ward 2,President,,"Rubio, Marco",1
Merrimack,Concord Ward 2,President,,"Ryan, Paul",2
Merrimack,Concord Ward 2,President,,"Sanders, Bernie",21
Merrimack,Concord Ward 2,President,,Scatter,11
Merrimack,Concord Ward 3,President,,"Bush, Jeb",1
Merrimack,Concord Ward 3,President,,"Carson, Ben",1
Merrimack,Concord Ward 3,President,,"Kasich, John",6
Merrimack,Concord Ward 3,President,,"McCain, John",1
Merrimack,Concord Ward 3,President,,"McMullin, Evan",9
Merrimack,Concord Ward 3,President,,"Pence, Mike",1
Merrimack,Concord Ward 3,President,,"Romney, Mitt",1
Merrimack,Concord Ward 3,President,,"Rubio, Marco",1
Merrimack,Concord Ward 3,President,,"Ryan, Paul",2
Merrimack,Concord Ward 3,President,,"Sanders, Bernie",11
Merrimack,Concord Ward 3,President,,Scatter,7
Merrimack,Concord Ward 4,President,,"Bush, Jeb",1
Merrimack,Concord Ward 4,President,,"Carson, Ben",1
Merrimack,Concord Ward 4,President,,"Kasich, John",5
Merrimack,Concord Ward 4,President,,"McCain, John",1
Merrimack,Concord Ward 4,President,,"McMullin, Evan",10
Merrimack,Concord Ward 4,President,,"Paul, Ron or Rand",1
Merrimack,Concord Ward 4,President,,"Pence, Mike",1
Merrimack,Concord Ward 4,President,,"Sanders, Bernie",20
Merrimack,Concord Ward 4,President,,Scatter,2
Merrimack,Concord Ward 5,President,,"Kasich, John",14
Merrimack,Concord Ward 5,President,,"Sanders, Bernie",14
Merrimack,Concord Ward 5,President,,Scatter,32
Merrimack,Concord Ward 6,President,,"Bush, Jeb",1
Merrimack,Concord Ward 6,President,,"Kasich, John",2
Merrimack,Concord Ward 6,President,,"McMullin, Evan",3
Merrimack,Concord Ward 6,President,,"Pence, Mike",1
Merrimack,Concord Ward 6,President,,"Ryan, Paul",3
Merrimack,Concord Ward 6,President,,"Sanders, Bernie",25
Merrimack,Concord Ward 6,President,,Scatter,11
Merrimack,Concord Ward 7,President,,"Biden, Joe",1
Merrimack,Concord Ward 7,President,,"Bush, Jeb",2
Merrimack,Concord Ward 7,President,,"Cruz, Ted",1
Merrimack,Concord Ward 7,President,,"Kasich, John",6
Merrimack,Concord Ward 7,President,,"McMullin, Evan",3
Merrimack,Concord Ward 7,President,,"Pence, Mike",14
Merrimack,Concord Ward 7,President,,"Rubio, Marco",2
Merrimack,Concord Ward 7,President,,"Sanders, Bernie",23
Merrimack,Concord Ward 7,President,,Scatter,13
Merrimack,Concord Ward 9,President,,"Kasich, John",2
Merrimack,Concord Ward 9,President,,"McMullin, Evan",1
Merrimack,Concord Ward 9,President,,"Pence, Mike",1
Merrimack,Concord Ward 9,President,,"Romney, Mitt",1
Merrimack,Concord Ward 9,President,,"Sanders, Bernie",17
Merrimack,Concord Ward 9,President,,Scatter,1
Merrimack,Concord Ward 10,President,,"Bush, Jeb",3
Merrimack,Concord Ward 10,President,,"Carson, Ben",2
Merrimack,Concord Ward 10,President,,"Cruz, Ted",1
Merrimack,Concord Ward 10,President,,"Kasich, John",10
Merrimack,Concord Ward 10,President,,"McMullin, Evan",4
Merrimack,Concord Ward 10,President,,"Pence, Mike",6
Merrimack,Concord Ward 10,President,,"Romney, Mitt",1
Merrimack,Concord Ward 10,President,,"Ryan, Paul",2
Merrimack,Concord Ward 10,President,,"Sanders, Bernie",9
Merrimack,Concord Ward 10,President,,Scatter,9
Merrimack,Danbury,President,,"Cruz, Ted",2
Merrimack,Danbury,President,,"Kasich, John",2
Merrimack,Danbury,President,,"McMullin, Evan",2
Merrimack,Danbury,President,,"Pence, Mike",1
Merrimack,Danbury,President,,"Sanders, Bernie",11
Merrimack,Danbury,President,,Scatter,3
Merrimack,Dunbarton,President,,"Kasich, John",3
Merrimack,Dunbarton,President,,"McMullin, Evan",7
Merrimack,Dunbarton,President,,"Paul, Ron or Rand",1
Merrimack,Dunbarton,President,,"Pence, Mike",4
Merrimack,Dunbarton,President,,"Romney, Mitt",2
Merrimack,Dunbarton,President,,"Ryan, Paul",2
Merrimack,Dunbarton,President,,"Sanders, Bernie",19
Merrimack,Dunbarton,President,,Scatter,3
Merrimack,Epsom,President,,"McMullin, Evan",5
Merrimack,Epsom,President,,"Pence, Mike",6
Merrimack,Epsom,President,,"Sanders, Bernie",7
Merrimack,Epsom,President,,Scatter,13
Merrimack,Franklin Ward 1,President,,"Christie, Chris",1
Merrimack,Franklin Ward 1,President,,"Kasich, John",2
Merrimack,Franklin Ward 1,President,,"McMullin, Evan",7
Merrimack,Franklin Ward 1,President,,"Pence, Mike",1
Merrimack,Franklin Ward 1,President,,"Romney, Mitt",2
Merrimack,Franklin Ward 1,President,,"Sanders, Bernie",10
Merrimack,Franklin Ward 1,President,,Scatter,3
Merrimack,Franklin Ward 2,President,,"Kasich, John",3
Merrimack,Franklin Ward 2,President,,"McCain, John",1
Merrimack,Franklin Ward 2,President,,"McMullin, Evan",1
Merrimack,Franklin Ward 2,President,,"Paul, Ron or Rand",1
Merrimack,Franklin Ward 2,President,,"Pence, Mike",1
Merrimack,Franklin Ward 2,President,,"Romney, Mitt",1
Merrimack,Franklin Ward 2,President,,"Ryan, Paul",1
Merrimack,Franklin Ward 2,President,,"Sanders, Bernie",13
Merrimack,Franklin Ward 2,President,,Scatter,4
Merrimack,Franklin Ward 3,President,,"Bush, Jeb",4
Merrimack,Franklin Ward 3,President,,"Cruz, Ted",2
Merrimack,Franklin Ward 3,President,,"Kasich, John",6
Merrimack,Franklin Ward 3,President,,"McMullin, Evan",6
Merrimack,Franklin Ward 3,President,,"Pence, Mike",4
Merrimack,Franklin Ward 3,President,,"Sanders, Bernie",15
Merrimack,Franklin Ward 3,President,,Scatter,4
Merrimack,Henniker,President,,"Biden, Joe",1
Merrimack,Henniker,President,,"Bush, Jeb",2
Merrimack,Henniker,President,,"Kasich, John",5
Merrimack,Henniker,President,,"McMullin, Evan",4
Merrimack,Henniker,President,,"Pence, Mike",6
Merrimack,Henniker,President,,"Romney, Mitt",2
Merrimack,Henniker,President,,"Rubio, Marco",2
Merrimack,Henniker,President,,"Ryan, Paul",1
Merrimack,Henniker,President,,"Sanders, Bernie",28
Merrimack,Henniker,President,,Scatter,9
Merrimack,Hill,President,,"Kasich, John",1
Merrimack,Hill,President,,"McCain, John",1
Merrimack,Hill,President,,"McMullin, Evan",1
Merrimack,Hill,President,,"Paul, Ron or Rand",1
Merrimack,Hill,President,,"Sanders, Bernie",6
Merrimack,Hill,President,,"Supreme, Vermin",1
Merrimack,Hill,President,,Scatter,2
Merrimack,Hooksett,President,,"Biden, Joe",3
Merrimack,Hooksett,President,,"Bush, Jeb",2
Merrimack,Hooksett,President,,"Carson, Ben",1
Merrimack,Hooksett,President,,"Kasich, John",24
Merrimack,Hooksett,President,,"McCain, John",1
Merrimack,Hooksett,President,,"McMullin, Evan",17
Merrimack,Hooksett,President,,"Paul, Ron or Rand",3
Merrimack,Hooksett,President,,"Pence, Mike",32
Merrimack,Hooksett,President,,"Romney, Mitt",6
Merrimack,Hooksett,President,,"Rubio, Marco",2
Merrimack,Hooksett,President,,"Ryan, Paul",4
Merrimack,Hooksett,President,,"Sanders, Bernie",43
Merrimack,Hooksett,President,,"Supreme, Vermin",1
Merrimack,Hooksett,President,,Scatter,23
Merrimack,Hopkinton,President,,"Bush, Jeb",2
Merrimack,Hopkinton,President,,"Christie, Chris",1
Merrimack,Hopkinton,President,,"Kasich, John",9
Merrimack,Hopkinton,President,,"McCain, John",3
Merrimack,Hopkinton,President,,"McMullin, Evan",3
Merrimack,Hopkinton,President,,"Paul, Ron or Rand",1
Merrimack,Hopkinton,President,,"Pence, Mike",8
Merrimack,Hopkinton,President,,"Romney, Mitt",2
Merrimack,Hopkinton,President,,"Ryan, Paul",1
Merrimack,Hopkinton,President,,"Sanders, Bernie",22
Merrimack,Hopkinton,President,,Scatter,7
Merrimack,Loudon,President,,"Bush, Jeb",1
Merrimack,Loudon,President,,"Christie, Chris",1
Merrimack,Loudon,President,,"Cruz, Ted",3
Merrimack,Loudon,President,,"Kasich, John",6
Merrimack,Loudon,President,,"McCain, John",1
Merrimack,Loudon,President,,"McMullin, Evan",7
Merrimack,Loudon,President,,"Pence, Mike",7
Merrimack,Loudon,President,,"Romney, Mitt",2
Merrimack,Loudon,President,,"Ryan, Paul",2
Merrimack,Loudon,President,,"Sanders, Bernie",13
Merrimack,Loudon,President,,Scatter,15
Merrimack,New London,President,,"Bush, Jeb",2
Merrimack,New London,President,,"Carson, Ben",1
Merrimack,New London,President,,"Kasich, John",19
Merrimack,New London,President,,"McMullin, Evan",1
Merrimack,New London,President,,"Pence, Mike",1
Merrimack,New London,President,,"Romney, Mitt",3
Merrimack,New London,President,,"Rubio, Marco",1
Merrimack,New London,President,,"Sanders, Bernie",13
Merrimack,New London,President,,Scatter,10
Merrimack,Newbury,President,,"Cruz, Ted",1
Merrimack,Newbury,President,,"Kasich, John",4
Merrimack,Newbury,President,,"Pence, Mike",1
Merrimack,Newbury,President,,"Romney, Mitt",1
Merrimack,Newbury,President,,"Ryan, Paul",2
Merrimack,Newbury,President,,"Sanders, Bernie",8
Merrimack,Northfield,President,,"Bush, Jeb",1
Merrimack,Northfield,President,,"Carson, Ben",1
Merrimack,Northfield,President,,"Kasich, John",6
Merrimack,Northfield,President,,"McMullin, Evan",6
Merrimack,Northfield,President,,"Pence, Mike",3
Merrimack,Northfield,President,,"Romney, Mitt",3
Merrimack,Northfield,President,,"Rubio, Marco",1
Merrimack,Northfield,President,,"Sanders, Bernie",25
Merrimack,Northfield,President,,"Supreme, Vermin",1
Merrimack,Northfield,President,,Scatter,5
Merrimack,Pembroke,President,,"Bush, Jeb",1
Merrimack,Pembroke,President,,"Cruz, Ted",2
Merrimack,Pembroke,President,,"Kasich, John",5
Merrimack,Pembroke,President,,"McMullin, Evan",7
Merrimack,Pembroke,President,,"Pence, Mike",9
Merrimack,Pembroke,President,,"Romney, Mitt",2
Merrimack,Pembroke,President,,"Rubio, Marco",3
Merrimack,Pembroke,President,,"Ryan, Paul",5
Merrimack,Pembroke,President,,"Sanders, Bernie",34
Merrimack,Pembroke,President,,Scatter,9
Merrimack,Pittsfield,President,,"Christie, Chris",1
Merrimack,Pittsfield,President,,"Cruz, Ted",1
Merrimack,Pittsfield,President,,"Kasich, John",4
Merrimack,Pittsfield,President,,"McCain, John",2
Merrimack,Pittsfield,President,,"Paul, Ron or Rand",1
Merrimack,Pittsfield,President,,"Pence, Mike",5
Merrimack,Pittsfield,President,,"Rubio, Marco",1
Merrimack,Pittsfield,President,,"Ryan, Paul",1
Merrimack,Pittsfield,President,,"Sanders, Bernie",21
Merrimack,Pittsfield,President,,Scatter,3
Merrimack,Salisbury,President,,"McMullin, Evan",3
Merrimack,Salisbury,President,,"Romney, Mitt",1
Merrimack,Salisbury,President,,"Sanders, Bernie",8
Merrimack,Salisbury,President,,Scatter,4
Merrimack,Warner,President,,"Bush, Jeb",2
Merrimack,Warner,President,,"Kasich, John",5
Merrimack,Warner,President,,"McCain, John",1
Merrimack,Warner,President,,"McMullin, Evan",4
Merrimack,Warner,President,,"Pence, Mike",2
Merrimack,Warner,President,,"Rubio, Marco",2
Merrimack,Warner,President,,"Sanders, Bernie",16
Merrimack,Warner,President,,Scatter,3
Merrimack,Webster,President,,"Cruz, Ted",2
Merrimack,Webster,President,,"Kasich, John",5
Merrimack,Webster,President,,"McMullin, Evan",2
Merrimack,Webster,President,,"Romney, Mitt",1
Merrimack,Webster,President,,"Sanders, Bernie",10
Merrimack,Webster,President,,Scatter,5
Merrimack,Wilmot,President,,"Kasich, John",5
Merrimack,Wilmot,President,,"Paul, Ron or Rand",1
Merrimack,Wilmot,President,,"Pence, Mike",1
Merrimack,Wilmot,President,,"Sanders, Bernie",13
Merrimack,Wilmot,President,,Scatter,4
Merrimack,Totals,President,,"Biden, Joe",7
Merrimack,Totals,President,,"Booth, Chris",0
Merrimack,Totals,President,,"Bowhall, William",0
Merrimack,Totals,President,,"Brown, Dana",0
Merrimack,Totals,President,,"Buchanan, Robert",0
Merrimack,Totals,President,,"Bush, Jeb",29
Merrimack,Totals,President,,"Carlson, Steve",0
Merrimack,Totals,President,,"Carson, Ben",10
Merrimack,Totals,President,,"Christie, Chris",7
Merrimack,Totals,President,,"Coyne, Thomas",0
Merrimack,Totals,President,,"Cruz, Ted",18
Merrimack,Totals,President,,"Duncan, Richard",0
Merrimack,Totals,President,,"Edgell, Richard",0
Merrimack,Totals,President,,"Fox, Cherunda",0
Merrimack,Totals,President,,"Harrell, Sharon",0
Merrimack,Totals,President,,"Kasich, John",224
Merrimack,Totals,President,,"Kittington, Val",0
Merrimack,Totals,President,,"Legan, James",0
Merrimack,Totals,President,,"Li, Johnson",0
Merrimack,Totals,President,,"Limbaugh, David",0
Merrimack,Totals,President,,"Locke, Star",0
Merrimack,Totals,President,,"McCain, John",27
Merrimack,Totals,President,,"McMullin, Evan",140
Merrimack,Totals,President,,"Morton, Carly",0
Merrimack,Totals,President,,"Paul, Ron or Rand",12
Merrimack,Totals,President,,"Pence, Mike",150
Merrimack,Totals,President,,"Romney, Mitt",48
Merrimack,Totals,President,,"Rubio, Marco",18
Merrimack,Totals,President,,"Ryan, Paul",34
Merrimack,Totals,President,,"Sanders, Bernie",593
Merrimack,Totals,President,,"Slocum, Michelle",0
Merrimack,Totals,President,,"Smith, Coop",0
Merrimack,Totals,President,,"Supreme, Vermin",6
Merrimack,Totals,President,,"Tisdale, Lanny",0
Merrimack,Totals,President,,"Vakil, Kora Roberta Katz",0
Merrimack,Totals,President,,Scatter,261
Rockingham,Atkinson,President,,"Bush, Jeb",1
Rockingham,Atkinson,President,,"Kasich, John",7
Rockingham,Atkinson,President,,"McMullin, Evan",8
Rockingham,Atkinson,President,,"Pence, Mike",6
Rockingham,Atkinson,President,,"Romney, Mitt",12
Rockingham,Atkinson,President,,"Ryan, Paul",2
Rockingham,Atkinson,President,,"Sanders, Bernie",13
Rockingham,Atkinson,President,,Scatter,13
Rockingham,Auburn,President,,"Bush, Jeb",1
Rockingham,Auburn,President,,"Cruz, Ted",1
Rockingham,Auburn,President,,"Kasich, John",9
Rockingham,Auburn,President,,"McMullin, Evan",3
Rockingham,Auburn,President,,"Paul, Ron or Rand",2
Rockingham,Auburn,President,,"Pence, Mike",5
Rockingham,Auburn,President,,"Romney, Mitt",3
Rockingham,Auburn,President,,"Rubio, Marco",4
Rockingham,Auburn,President,,"Ryan, Paul",33
Rockingham,Auburn,President,,"Sanders, Bernie",10
Rockingham,Auburn,President,,Scatter,9
Rockingham,Brentwood,President,,"Cruz, Ted",1
Rockingham,Brentwood,President,,"Kasich, John",1
Rockingham,Brentwood,President,,"McCain, John",4
Rockingham,Brentwood,President,,"McMullin, Evan",2
Rockingham,Brentwood,President,,"Pence, Mike",2
Rockingham,Brentwood,President,,"Romney, Mitt",1
Rockingham,Brentwood,President,,"Rubio, Marco",3
Rockingham,Brentwood,President,,"Ryan, Paul",1
Rockingham,Brentwood,President,,"Sanders, Bernie",9
Rockingham,Brentwood,President,,Scatter,6
Rockingham,Candia,President,,"Bush, Jeb",1
Rockingham,Candia,President,,"Carson, Ben",1
Rockingham,Candia,President,,"Cruz, Ted",1
Rockingham,Candia,President,,"Kasich, John",9
Rockingham,Candia,President,,"McMullin, Evan",4
Rockingham,Candia,President,,"Pence, Mike",5
Rockingham,Candia,President,,"Romney, Mitt",2
Rockingham,Candia,President,,"Sanders, Bernie",16
Rockingham,Candia,President,,"Supreme, Vermin",2
Rockingham,Candia,President,,Scatter,5
Rockingham,Danville,President,,"Carson, Ben",1
Rockingham,Danville,President,,"Kasich, John",2
Rockingham,Danville,President,,"McCain, John",2
Rockingham,Danville,President,,"McMullin, Evan",4
Rockingham,Danville,President,,"Pence, Mike",3
Rockingham,Danville,President,,"Romney, Mitt",5
Rockingham,Danville,President,,"Sanders, Bernie",10
Rockingham,Danville,President,,Scatter,2
Rockingham,Deerfield,President,,"Kasich, John",4
Rockingham,Deerfield,President,,"Romney, Mitt",4
Rockingham,Deerfield,President,,"Ryan, Paul",4
Rockingham,Deerfield,President,,"Sanders, Bernie",12
Rockingham,East Kingston,President,,"Bush, Jeb",1
Rockingham,East Kingston,President,,"Kasich, John",4
Rockingham,East Kingston,President,,"McMullin, Evan",4
Rockingham,East Kingston,President,,"Pence, Mike",6
Rockingham,East Kingston,President,,"Romney, Mitt",1
Rockingham,East Kingston,President,,"Sanders, Bernie",1
Rockingham,East Kingston,President,,Scatter,6
Rockingham,Epping,President,,"Cruz, Ted",1
Rockingham,Epping,President,,"Kasich, John",5
Rockingham,Epping,President,,"McMullin, Evan",5
Rockingham,Epping,President,,"Pence, Mike",1
Rockingham,Epping,President,,"Romney, Mitt",3
Rockingham,Epping,President,,"Sanders, Bernie",21
Rockingham,Epping,President,,Scatter,10
Rockingham,Exeter,President,,Scatter,178
Rockingham,Fremont,President,,"Bush, Jeb",2
Rockingham,Fremont,President,,"Kasich, John",6
Rockingham,Fremont,President,,"McCain, John",2
Rockingham,Fremont,President,,"McMullin, Evan",7
Rockingham,Fremont,President,,"Pence, Mike",2
Rockingham,Fremont,President,,"Rubio, Marco",1
Rockingham,Fremont,President,,"Ryan, Paul",2
Rockingham,Fremont,President,,"Sanders, Bernie",17
Rockingham,Fremont,President,,Scatter,6
Rockingham,Greenland,President,,"Bush, Jeb",2
Rockingham,Greenland,President,,"Kasich, John",8
Rockingham,Greenland,President,,"McMullin, Evan",5
Rockingham,Greenland,President,,"Pence, Mike",4
Rockingham,Greenland,President,,"Romney, Mitt",4
Rockingham,Greenland,President,,"Ryan, Paul",2
Rockingham,Greenland,President,,"Sanders, Bernie",16
Rockingham,Greenland,President,,Scatter,5
Rockingham,Hampstead,President,,"Cruz, Ted",2
Rockingham,Hampstead,President,,"Kasich, John",11
Rockingham,Hampstead,President,,"McCain, John",3
