county,town,office,party,candidate,votes
,Concord Ward 2,State Senate District 15,R,Jeff Newman,863
,Concord Ward 2,State Senate District 15,D,Dan Feltes,1129
,Concord Ward 2,State Senate District 15,,Scatter,1
,Concord Ward 3,State Senate District 15,R,Jeff Newman,547
,Concord Ward 3,State Senate District 15,D,Dan Feltes,948
,Concord Ward 3,State Senate District 15,,Scatter,1
,Concord Ward 4,State Senate District 15,R,Jeff Newman,591
,Concord Ward 4,State Senate District 15,D,Dan Feltes,1336
,Concord Ward 4,State Senate District 15,,Scatter,1
,Concord Ward 5,State Senate District 15,R,Jeff Newman,761
,Concord Ward 5,State Senate District 15,D,Dan Feltes,1724
,Concord Ward 6,State Senate District 15,R,Jeff Newman,586
,Concord Ward 6,State Senate District 15,D,Dan Feltes,1146
,Concord Ward 6,State Senate District 15,,Scatter,5
,Concord Ward 7,State Senate District 15,R,Jeff Newman,773
,Concord Ward 7,State Senate District 15,D,Dan Feltes,1729
,Concord Ward 7,State Senate District 15,,Scatter,3
,Concord Ward 8,State Senate District 15,R,Jeff Newman,767
,Concord Ward 8,State Senate District 15,D,Dan Feltes,1099
,Concord Ward 9,State Senate District 15,R,Jeff Newman,708
,Concord Ward 9,State Senate District 15,D,Dan Feltes,1061
,Concord Ward 9,State Senate District 15,,Scatter,1
,Concord Ward 10,State Senate District 15,R,Jeff Newman,1131
,Concord Ward 10,State Senate District 15,D,Dan Feltes,1563
,Concord Ward 10,State Senate District 15,,Scatter,1
,Henniker,State Senate District 15,R,Jeff Newman,1096
,Henniker,State Senate District 15,D,Dan Feltes,1409
,Henniker,State Senate District 15,,Scatter,2
,Hopkinton,State Senate District 15,R,Jeff Newman,1430
,Hopkinton,State Senate District 15,D,Dan Feltes,2297
,Warner,State Senate District 15,R,Jeff Newman,755
,Warner,State Senate District 15,D,Dan Feltes,912
,Totals,State Senate District 15,R,Jeff Newman,10913
,Totals,State Senate District 15,D,Dan Feltes,17658
,Totals,State Senate District 15,,Scatter,16
,Bow,State Senate District 16,R,Joe Duarte,2279
,Bow,State Senate District 16,D,Scott McGilvray,2412
,Bow,State Senate District 16,,Scatter,4
,Candia,State Senate District 16,R,Joe Duarte,1538
,Candia,State Senate District 16,D,Scott McGilvray,895
,Dunbarton,State Senate District 16,R,Joe Duarte,978
,Dunbarton,State Senate District 16,D,Scott McGilvray,722
,Dunbarton,State Senate District 16,,Scatter,1
,Hooksett,State Senate District 16,R,Joe Duarte,3853
,Hooksett,State Senate District 16,D,Scott McGilvray,3624
,Manchester Ward 1,State Senate District 16,R,Joe Duarte,2160
,Manchester Ward 1,State Senate District 16,D,Scott McGilvray,2875
,Manchester Ward 1,State Senate District 16,,Scatter,27
,Manchester Ward 2,State Senate District 16,R,Joe Duarte,1874
,Manchester Ward 2,State Senate District 16,D,Scott McGilvray,2473
,Manchester Ward 2,State Senate District 16,,Scatter,26
,Manchester Ward 12,State Senate District 16,R,Joe Duarte,1821
,Manchester Ward 12,State Senate District 16,D,Scott McGilvray,2117
,Manchester Ward 12,State Senate District 16,,Scatter,20
,Totals,State Senate District 16,R,Joe Duarte,14503
,Totals,State Senate District 16,D,Scott McGilvray,15118
,Totals,State Senate District 16,,Scatter,78
,,State Senate District 17,R,John Reagan,State Senate District 17
,Allenstown,State Senate District 17,R,John Reagan,1248
,Allenstown,State Senate District 17,D,Nancy R.B. Fraher,810
,Chichester,State Senate District 17,R,John Reagan,865
,Chichester,State Senate District 17,D,Nancy R.B. Fraher,620
,Deerfield,State Senate District 17,R,John Reagan,1746
,Deerfield,State Senate District 17,D,Nancy R.B. Fraher,935
,Deerfield,State Senate District 17,,Scatter,2
,Epsom,State Senate District 17,R,John Reagan,1588
,Epsom,State Senate District 17,D,Nancy R.B. Fraher,876
,Epsom,State Senate District 17,,Scatter,1
,Loudon,State Senate District 17,R,John Reagan,1957
,Loudon,State Senate District 17,D,Nancy R.B. Fraher,1083
,Loudon,State Senate District 17,,Scatter,2
,Northwood,State Senate District 17,R,John Reagan,1488
,Northwood,State Senate District 17,D,Nancy R.B. Fraher,993
,Northwood,State Senate District 17,,Scatter,2
,Nottingham,State Senate District 17,R,John Reagan,1621
,Nottingham,State Senate District 17,D,Nancy R.B. Fraher,1184
,Nottingham,State Senate District 17,,Scatter,1
,Pembroke,State Senate District 17,R,John Reagan,2038
,Pembroke,State Senate District 17,D,Nancy R.B. Fraher,1713
,Pembroke,State Senate District 17,,Scatter,6
,Pittsfield,State Senate District 17,R,John Reagan,1156
,Pittsfield,State Senate District 17,D,Nancy R.B. Fraher,629
,Pittsfield,State Senate District 17,,Scatter,1
,Raymond,State Senate District 17,R,John Reagan,3180
,Raymond,State Senate District 17,D,Nancy R.B. Fraher,1691
,Strafford,State Senate District 17,R,John Reagan,1365
,Strafford,State Senate District 17,D,Nancy R.B. Fraher,988
,Totals,State Senate District 17,R,John Reagan,18252
,Totals,State Senate District 17,D,Nancy R.B. Fraher,11522
,Totals,State Senate District 17,,Scatter,15
,,State Senate District 18,R,Ross W. Terrio,State Senate District 18
,,State Senate District 18,R,Ross W. Terrio,"Ross W. Terrio, r"
,,State Senate District 18,D,Donna M. Soucy,"Donna M. Soucy, d"
,,State Senate District 18,,Scatter,Scatter
,Litchfield,State Senate District 18,R,Ross W. Terrio,2503
,Litchfield,State Senate District 18,D,Donna M. Soucy,2082
,Manchester Ward 5,State Senate District 18,R,Ross W. Terrio,904
,Manchester Ward 5,State Senate District 18,D,Donna M. Soucy,1720
,Manchester Ward 5,State Senate District 18,,Scatter,11
,Manchester Ward 6,State Senate District 18,R,Ross W. Terrio,2126
,Manchester Ward 6,State Senate District 18,D,Donna M. Soucy,2588
,Manchester Ward 6,State Senate District 18,,Scatter,5
,Manchester Ward 7,State Senate District 18,R,Ross W. Terrio,1500
,Manchester Ward 7,State Senate District 18,D,Donna M. Soucy,2087
,Manchester Ward 7,State Senate District 18,,Scatter,10
,Manchester Ward 8,State Senate District 18,R,Ross W. Terrio,2220
,Manchester Ward 8,State Senate District 18,D,Donna M. Soucy,2493
,Manchester Ward 8,State Senate District 18,,Scatter,5
,Manchester Ward 9,State Senate District 18,R,Ross W. Terrio,1616
,Manchester Ward 9,State Senate District 18,D,Donna M. Soucy,2329
,Manchester Ward 9,State Senate District 18,,Scatter,6
,Totals,State Senate District 18,R,Ross W. Terrio,10869
,Totals,State Senate District 18,D,Donna M. Soucy,13299
,Totals,State Senate District 18,,Scatter,37
,Derry,State Senate District 19,R,Regina Birdsell,8508
,Derry,State Senate District 19,D,Kristi St. Laurent,6501
,Hampstead,State Senate District 19,R,Regina Birdsell,3281
,Hampstead,State Senate District 19,D,Kristi St. Laurent,1718
,Hampstead,State Senate District 19,,Scatter,6
,Windham,State Senate District 19,R,Regina Birdsell,4716
,Windham,State Senate District 19,D,Kristi St. Laurent,3606
,Windham,State Senate District 19,,Scatter,6
,Totals,State Senate District 19,R,Regina Birdsell,16505
,Totals,State Senate District 19,D,Kristi St. Laurent,11825
,Totals,State Senate District 19,,Scatter,12
,Goffstown,State Senate District 20,R,Carla Gericke,4133
,Goffstown,State Senate District 20,D,Lou D'Allesandro,4929
,Manchester Ward 3,State Senate District 20,R,Carla Gericke,900
,Manchester Ward 3,State Senate District 20,D,Lou D'Allesandro,1848
,Manchester Ward 3,State Senate District 20,,Scatter,5
,Manchester Ward 4,State Senate District 20,R,Carla Gericke,1131
,Manchester Ward 4,State Senate District 20,D,Lou D'Allesandro,2068
,Manchester Ward 4,State Senate District 20,,Scatter,10
,Manchester Ward 10,State Senate District 20,R,Carla Gericke,1357
,Manchester Ward 10,State Senate District 20,D,Lou D'Allesandro,2458
,Manchester Ward 10,State Senate District 20,,Scatter,2
,Manchester Ward 11,State Senate District 20,R,Carla Gericke,1174
,Manchester Ward 11,State Senate District 20,D,Lou D'Allesandro,1884
,Manchester Ward 11,State Senate District 20,,Scatter,1
,Totals,State Senate District 20,R,Carla Gericke,8695
,Totals,State Senate District 20,D,Lou D'Allesandro,13187
,Totals,State Senate District 20,,Scatter,18
,Durham,State Senate District 21,R,Peter Macdonald,2837
,Durham,State Senate District 21,D,Martha Fuller Clark,5800
,Durham,State Senate District 21,,Scatter,15
,Lee,State Senate District 21,R,Peter Macdonald,771
,Lee,State Senate District 21,D,Martha Fuller Clark,1681
,Lee,State Senate District 21,,Scatter,9
,Madbury,State Senate District 21,R,Peter Macdonald,409
,Madbury,State Senate District 21,D,Martha Fuller Clark,670
,Madbury,State Senate District 21,,Scatter,1
,Newfields,State Senate District 21,R,Peter Macdonald,504
,Newfields,State Senate District 21,D,Martha Fuller Clark,597
,Newfields,State Senate District 21,,Scatter,1
,Newington,State Senate District 21,R,Peter Macdonald,316
,Newington,State Senate District 21,D,Martha Fuller Clark,263
,Newington,State Senate District 21,,Scatter,2
,Newmarket,State Senate District 21,R,Peter Macdonald,1834
,Newmarket,State Senate District 21,D,Martha Fuller Clark,3253
,Newmarket,State Senate District 21,,Scatter,2
,Portsmouth Ward 1,State Senate District 21,R,Peter Macdonald,852
,Portsmouth Ward 1,State Senate District 21,D,Martha Fuller Clark,1801
,Portsmouth Ward 1,State Senate District 21,,Scatter,3
,Portsmouth Ward 2,State Senate District 21,R,Peter Macdonald,773
,Portsmouth Ward 2,State Senate District 21,D,Martha Fuller Clark,2195
,Portsmouth Ward 2,State Senate District 21,,Scatter,2
,Portsmouth Ward 3,State Senate District 21,R,Peter Macdonald,798
,Portsmouth Ward 3,State Senate District 21,D,Martha Fuller Clark,1489
,Portsmouth Ward 3,State Senate District 21,,Scatter,3
,Portsmouth Ward 4,State Senate District 21,R,Peter Macdonald,820
,Portsmouth Ward 4,State Senate District 21,D,Martha Fuller Clark,1368
,Portsmouth Ward 4,State Senate District 21,,Scatter,2
,Portsmouth Ward 5,State Senate District 21,R,Peter Macdonald,693
,Portsmouth Ward 5,State Senate District 21,D,Martha Fuller Clark,1766
,Portsmouth Ward 5,State Senate District 21,,Scatter,4
,Totals,State Senate District 21,R,Peter Macdonald,10607
,Totals,State Senate District 21,D,Martha Fuller Clark,20883
,Totals,State Senate District 21,,Scatter,44
,Atkinson,State Senate District 22,R,Chuck Morse,2955
,Atkinson,State Senate District 22,D,Richard J. O'Shaughnessy,1270
,Atkinson,State Senate District 22,,Scatter,2
,Pelham,State Senate District 22,R,Chuck Morse,4426
,Pelham,State Senate District 22,D,Richard J. O'Shaughnessy,2452
,Pelham,State Senate District 22,,Scatter,3
,Plaistow,State Senate District 22,R,Chuck Morse,2519
,Plaistow,State Senate District 22,D,Richard J. O'Shaughnessy,1456
,Salem,State Senate District 22,R,Chuck Morse,8817
,Salem,State Senate District 22,D,Richard J. O'Shaughnessy,6092
,Salem,State Senate District 22,,Scatter,1
,TOTALS,State Senate District 22,R,Chuck Morse,18717
,TOTALS,State Senate District 22,D,Richard J. O'Shaughnessy,11270
,TOTALS,State Senate District 22,,Scatter,6
,,State Senate District 23,R,Bill Gannon,"Bill Gannon, r"
,,State Senate District 23,D,Alexis Simpson,"Alexis Simpson, d"
,,State Senate District 23,,Scatter,Scatter
,Brentwood,State Senate District 23,R,Bill Gannon,1349
,Brentwood,State Senate District 23,D,Alexis Simpson,1069
,Chester,State Senate District 23,R,Bill Gannon,1839
,Chester,State Senate District 23,D,Alexis Simpson,977
,Danville,State Senate District 23,R,Bill Gannon,1545
,Danville,State Senate District 23,D,Alexis Simpson,794
,Danville,State Senate District 23,,Scatter,6
,East Kingston,State Senate District 23,R,Bill Gannon,924
,East Kingston,State Senate District 23,D,Alexis Simpson,545
,East Kingston,State Senate District 23,,Scatter,1
,Epping,State Senate District 23,R,Bill Gannon,2107
,Epping,State Senate District 23,D,Alexis Simpson,1570
,Epping,State Senate District 23,,Scatter,6
,Exeter,State Senate District 23,R,Bill Gannon,3572
,Exeter,State Senate District 23,D,Alexis Simpson,5154
,Exeter,State Senate District 23,,Scatter,3
,Fremont,State Senate District 23,R,Bill Gannon,1617
,Fremont,State Senate District 23,D,Alexis Simpson,914
,Fremont,State Senate District 23,,Scatter,1
,Kingston,State Senate District 23,R,Bill Gannon,2155
,Kingston,State Senate District 23,D,Alexis Simpson,1258
,Kingston,State Senate District 23,,Scatter,2
,Sandown,State Senate District 23,R,Bill Gannon,2229
,Sandown,State Senate District 23,D,Alexis Simpson,1062
,Sandown,State Senate District 23,,Scatter,1
,Totals,State Senate District 23,R,Bill Gannon,17337
,Totals,State Senate District 23,D,Alexis Simpson,13343
,Totals,State Senate District 23,,Scatter,20
,,State Senate District 24,R,Dan Innis,"Dan Innis, r"
,,State Senate District 24,D,Tom Sherman,"Tom Sherman, d"
,,State Senate District 24,,Scatter,Scatter
,Greenland,State Senate District 24,R,Dan Innis,1206
,Greenland,State Senate District 24,D,Tom Sherman,1260
,Greenland,State Senate District 24,,Scatter,2
,Hampton,State Senate District 24,R,Dan Innis,4862
,Hampton,State Senate District 24,D,Tom Sherman,4736
,Hampton,State Senate District 24,,Scatter,9
,Hampton Falls,State Senate District 24,R,Dan Innis,887
,Hampton Falls,State Senate District 24,D,Tom Sherman,590
,Hampton Falls,State Senate District 24,,Scatter,2
,Kensington,State Senate District 24,R,Dan Innis,693
,Kensington,State Senate District 24,D,Tom Sherman,606
,Kensington,State Senate District 24,,Scatter,2
,New Castle,State Senate District 24,R,Dan Innis,360
,New Castle,State Senate District 24,D,Tom Sherman,408
,New Castle,State Senate District 24,,Scatter,2
,Newton,State Senate District 24,R,Dan Innis,1534
,Newton,State Senate District 24,D,Tom Sherman,1002
,Newton,State Senate District 24,,Scatter,2
,North Hampton,State Senate District 24,R,Dan Innis,1569
,North Hampton,State Senate District 24,D,Tom Sherman,1415
,North Hampton,State Senate District 24,,Scatter,1
,Rye,State Senate District 24,R,Dan Innis,1708
,Rye,State Senate District 24,D,Tom Sherman,2184
,Rye,State Senate District 24,,Scatter,8
,Seabrook,State Senate District 24,R,Dan Innis,2298
,Seabrook,State Senate District 24,D,Tom Sherman,1694
,Seabrook,State Senate District 24,,Scatter,9
,South Hampton,State Senate District 24,R,Dan Innis,300
,South Hampton,State Senate District 24,D,Tom Sherman,237
,Stratham,State Senate District 24,R,Dan Innis,2427
,Stratham,State Senate District 24,D,Tom Sherman,2241
,Stratham,State Senate District 24,,Scatter,1
,Totals,State Senate District 24,R,Dan Innis,17844
,Totals,State Senate District 24,D,Tom Sherman,16373
,Totals,State Senate District 24,,Scatter,38
Belknap,Totals,State House District No. 1,R,Fraser,"Fraser, r"
Belknap,Totals,State House District No. 1,D,Gulick,"Gulick ,d"
Belknap,Totals,State House District No. 1,,Scatter,Scatter
Belknap,Center Harbor,State House District No. 1,R,Fraser,368
Belknap,Center Harbor,State House District No. 1,D,Gulick,314
Belknap,Center Harbor,State House District No. 1,,Scatter,1
Belknap,New Hampton,State House District No. 1,R,Fraser,687
Belknap,New Hampton,State House District No. 1,D,Gulick,622
Belknap,New Hampton,State House District No. 1,,Scatter,3
Belknap,Totals,State House District No. 1,R,Fraser,1055
Belknap,Totals,State House District No. 1,D,Gulick,936
Belknap,Totals,State House District No. 1,,Scatter,4
Belknap,Gilford,State House District No. 2,R,Abear,2159
Belknap,Gilford,State House District No. 2,R,Aldrich,2316
Belknap,Gilford,State House District No. 2,R,Silber,2096
Belknap,Gilford,State House District No. 2,R,Vadney,1972
Belknap,Meredith,State House District No. 2,R,Abear,2026
Belknap,Meredith,State House District No. 2,R,Aldrich,2024
Belknap,Meredith,State House District No. 2,R,Silber,1837
Belknap,Meredith,State House District No. 2,R,Vadney,2085
Belknap,Totals,State House District No. 2,R,Abear,4185
Belknap,Totals,State House District No. 2,R,Aldrich,4340
Belknap,Totals,State House District No. 2,R,Silber,3933
Belknap,Totals,State House District No. 2,R,Vadney,4057
Belknap,Gilford,State House District No. 2,D,Andersen,1511
Belknap,Gilford,State House District No. 2,D,DiMartino,2172
Belknap,Gilford,State House District No. 2,D,Frost,1722
Belknap,Gilford,State House District No. 2,D,Piquado,1494
Belknap,Gilford,State House District No. 2,,Scatter,9
Belknap,Meredith,State House District No. 2,D,Andersen,1306
Belknap,Meredith,State House District No. 2,D,DiMartino,1631
Belknap,Meredith,State House District No. 2,D,Frost,1418
Belknap,Meredith,State House District No. 2,D,Piquado,1649
Belknap,Meredith,State House District No. 2,,Scatter,4
Belknap,Totals,State House District No. 2,D,Andersen,2817
Belknap,Totals,State House District No. 2,D,DiMartino,3803
Belknap,Totals,State House District No. 2,D,Frost,3140
Belknap,Totals,State House District No. 2,D,Piquado,3143
Belknap,Totals,State House District No. 2,,Scatter,13
Belknap,Laconia Wd 1,State House District No. 3,R,Flanders,779
Belknap,Laconia Wd 1,State House District No. 3,R,McCoole,653
Belknap,Laconia Wd 1,State House District No. 3,R,Spanos,780
Belknap,Laconia Wd 1,State House District No. 3,R,Tilton,778
Belknap,Laconia Wd 2,State House District No. 3,R,Flanders,532
Belknap,Laconia Wd 2,State House District No. 3,R,McCoole,398
Belknap,Laconia Wd 2,State House District No. 3,R,Spanos,443
Belknap,Laconia Wd 2,State House District No. 3,R,Tilton,500
Belknap,Laconia Wd 3,State House District No. 3,R,Flanders,594
Belknap,Laconia Wd 3,State House District No. 3,R,McCoole,405
Belknap,Laconia Wd 3,State House District No. 3,R,Spanos,530
Belknap,Laconia Wd 3,State House District No. 3,R,Tilton,563
Belknap,Laconia Wd 4,State House District No. 3,R,Flanders,541
Belknap,Laconia Wd 4,State House District No. 3,R,McCoole,407
Belknap,Laconia Wd 4,State House District No. 3,R,Spanos,481
Belknap,Laconia Wd 4,State House District No. 3,R,Tilton,525
Belknap,Laconia Wd 5,State House District No. 3,R,Flanders,453
Belknap,Laconia Wd 5,State House District No. 3,R,McCoole,364
Belknap,Laconia Wd 5,State House District No. 3,R,Spanos,411
Belknap,Laconia Wd 5,State House District No. 3,R,Tilton,438
Belknap,Laconia Wd 6,State House District No. 3,R,Flanders,905
Belknap,Laconia Wd 6,State House District No. 3,R,McCoole,720
Belknap,Laconia Wd 6,State House District No. 3,R,Spanos,859
Belknap,Laconia Wd 6,State House District No. 3,R,Tilton,847
Belknap,Totals,State House District No. 3,R,Flanders,3804
Belknap,Totals,State House District No. 3,R,McCoole,2947
Belknap,Totals,State House District No. 3,R,Spanos,3504
Belknap,Totals,State House District No. 3,R,Tilton,3651
Belknap,Laconia Wd 1,State House District No. 3,R,Flanders,484
Belknap,Laconia Wd 1,State House District No. 3,R,McCoole,583
Belknap,Laconia Wd 1,State House District No. 3,R,Spanos,517
Belknap,Laconia Wd 1,State House District No. 3,R,Tilton,520
Belknap,Laconia Wd 1,State House District No. 3,,,1
Belknap,Laconia Wd 2,State House District No. 3,R,Flanders,397
Belknap,Laconia Wd 2,State House District No. 3,R,McCoole,475
Belknap,Laconia Wd 2,State House District No. 3,R,Spanos,422
Belknap,Laconia Wd 2,State House District No. 3,R,Tilton,448
Belknap,Laconia Wd 3,State House District No. 3,R,Flanders,524
Belknap,Laconia Wd 3,State House District No. 3,R,McCoole,610
Belknap,Laconia Wd 3,State House District No. 3,R,Spanos,590
Belknap,Laconia Wd 3,State House District No. 3,R,Tilton,555
Belknap,Laconia Wd 4,State House District No. 3,R,Flanders,407
Belknap,Laconia Wd 4,State House District No. 3,R,McCoole,499
Belknap,Laconia Wd 4,State House District No. 3,R,Spanos,425
Belknap,Laconia Wd 4,State House District No. 3,R,Tilton,504
Belknap,Laconia Wd 4,State House District No. 3,,,3
Belknap,Laconia Wd 5,State House District No. 3,R,Flanders,341
Belknap,Laconia Wd 5,State House District No. 3,R,McCoole,384
Belknap,Laconia Wd 5,State House District No. 3,R,Spanos,331
Belknap,Laconia Wd 5,State House District No. 3,R,Tilton,392
Belknap,Laconia Wd 5,State House District No. 3,,,1
Belknap,Laconia Wd 6,State House District No. 3,R,Flanders,554
Belknap,Laconia Wd 6,State House District No. 3,R,McCoole,675
Belknap,Laconia Wd 6,State House District No. 3,R,Spanos,607
Belknap,Laconia Wd 6,State House District No. 3,R,Tilton,631
Belknap,Laconia Wd 6,State House District No. 3,,,1
Belknap,Totals,State House District No. 3,R,Flanders,2707
Belknap,Totals,State House District No. 3,R,McCoole,3226
Belknap,Totals,State House District No. 3,R,Spanos,2892
Belknap,Totals,State House District No. 3,R,Tilton,3050
Belknap,Totals,State House District No. 3,,,6
Belknap,Sanbornton,State House District No. 4,R,Fields,947
Belknap,Sanbornton,State House District No. 4,,Recount,947
Belknap,Sanbornton,State House District No. 4,R,LangSr.,825
Belknap,Sanbornton,State House District No. 4,,Recount,824
Belknap,Sanbornton,State House District No. 4,,Scatter,10
Belknap,Tilton,State House District No. 4,R,Fields,892
Belknap,Tilton,State House District No. 4,,Recount,890
Belknap,Tilton,State House District No. 4,R,LangSr.,705
Belknap,Tilton,State House District No. 4,,Recount,706
Belknap,Tilton,State House District No. 4,,Scatter,8
Belknap,Totals,State House District No. 4,R,Fields,1839
Belknap,Totals,State House District No. 4,,Recount,1837
Belknap,Totals,State House District No. 4,R,LangSr.,1530
Belknap,Totals,State House District No. 4,,Recount,1530
Belknap,Totals,State House District No. 4,,Scatter,18
Belknap,Sanbornton,State House District No. 4,R,Fields,552
Belknap,Sanbornton,State House District No. 4,,Recount,552
Belknap,Sanbornton,State House District No. 4,R,LangSr.,771
Belknap,Sanbornton,State House District No. 4,,Recount,772
Belknap,Tilton,State House District No. 4,R,Fields,685
Belknap,Tilton,State House District No. 4,,Recount,686
Belknap,Tilton,State House District No. 4,R,LangSr.,740
Belknap,Tilton,State House District No. 4,,Recount,741
Belknap,Totals,State House District No. 4,R,Fields,1237
Belknap,Totals,State House District No. 4,,Recount,1238
Belknap,Totals,State House District No. 4,R,LangSr.,1511
Belknap,Totals,State House District No. 4,,Recount,1513
Belknap,Alton,State House District No. 5,R,Maloney,1843
Belknap,Alton,State House District No. 5,R,Varney,1999
Belknap,Alton,State House District No. 5,D,Abbott,1029
Belknap,Alton,State House District No. 5,D,Brown,788
Belknap,Alton,State House District No. 5,,Scatter,2
Belknap,Gilmanton,State House District No. 5,R,Maloney,1444
Belknap,Gilmanton,State House District No. 5,R,Varney,1074
Belknap,Gilmanton,State House District No. 5,D,Abbott,756
Belknap,Gilmanton,State House District No. 5,D,Brown,668
Belknap,Totals,State House District No. 5,R,Maloney,3287
Belknap,Totals,State House District No. 5,R,Varney,3073
Belknap,Totals,State House District No. 5,D,Abbott,1785
Belknap,Totals,State House District No. 5,D,Brown,1456
Belknap,Totals,State House District No. 5,,Scatter,2
Belknap,Belmont,State House District No. 6,R,Plumer,1707
Belknap,Belmont,State House District No. 6,R,Sylvia,1852
Belknap,Belmont,State House District No. 6,D,Condodometraky,887
Belknap,Belmont,State House District No. 6,D,Lacey,1254
Belknap,Barnstead,State House District No. 7,R,Comtois,1471
Belknap,Barnstead,State House District No. 7,D,Marriott,979
Belknap,Alton,State House District No. 8,R,HowardJr.,2123
Belknap,Alton,State House District No. 8,D,Henry,1084
Belknap,Alton,State House District No. 8,,Scatter,6
Belknap,Barnstead,State House District No. 8,R,HowardJr.,1456
Belknap,Barnstead,State House District No. 8,D,Henry,876
Belknap,Gilmanton,State House District No. 8,R,HowardJr.,1252
Belknap,Gilmanton,State House District No. 8,D,Henry,766
Belknap,Totals,State House District No. 8,R,HowardJr.,4831
Belknap,Totals,State House District No. 8,D,Henry,2726
Belknap,Totals,State House District No. 8,,Scatter,6
Belknap,Belmont,State House District No. 9,R,Fisher,1900
Belknap,Belmont,State House District No. 9,D,Arsenault,1398
Belknap,Belmont,State House District No. 9,,Scatter,1
Belknap,Laconia Wd 1,State House District No. 9,R,Fisher,797
Belknap,Laconia Wd 1,State House District No. 9,D,Arsenault,628
Belknap,Laconia Wd 2,State House District No. 9,R,Fisher,531
Belknap,Laconia Wd 2,State House District No. 9,D,Arsenault,531
Belknap,Laconia Wd 3,State House District No. 9,R,Fisher,566
Belknap,Laconia Wd 3,State House District No. 9,D,Arsenault,657
Belknap,Laconia Wd 4,State House District No. 9,R,Fisher,532
Belknap,Laconia Wd 4,State House District No. 9,D,Arsenault,573
Belknap,Laconia Wd 4,State House District No. 9,,Scatter,3
Belknap,Laconia Wd 5,State House District No. 9,R,Fisher,465
Belknap,Laconia Wd 5,State House District No. 9,D,Arsenault,463
Belknap,Laconia Wd 5,State House District No. 9,,Scatter,1
Belknap,Laconia Wd 6,State House District No. 9,R,Fisher,909
Belknap,Laconia Wd 6,State House District No. 9,D,Arsenault,750
Belknap,Totals,State House District No. 9,R,Fisher,5700
Belknap,Totals,State House District No. 9,D,Arsenault,5000
Belknap,Totals,State House District No. 9,,Scatter,5
Carroll,Totals,State House District No. 1,R,Chandler,"Chandler, r"
Carroll,Totals,State House District No. 1,D,Corbett,"Corbett, d"
Carroll,Totals,State House District No. 1,,Scatter,Scatter
Carroll,Bartlett,State House District No. 1,R,Chandler,1044
Carroll,Bartlett,State House District No. 1,D,Corbett,835
Carroll,Bartlett,State House District No. 1,,Scatter,2
Carroll,Hart's Location,State House District No. 1,R,Chandler,19
Carroll,Hart's Location,State House District No. 1,D,Corbett,20
Carroll,Jackson,State House District No. 1,R,Chandler,297
Carroll,Jackson,State House District No. 1,D,Corbett,366
Carroll,Jackson,State House District No. 1,,Scatter,1
Carroll,Totals,State House District No. 1,R,Chandler,1360
Carroll,Totals,State House District No. 1,D,Corbett,1221
Carroll,Totals,State House District No. 1,,Scatter,3
Carroll,Chatham,State House District No. 2,R,Umberger,100
Carroll,Chatham,State House District No. 2,R,Cuccio,84
Carroll,Chatham,State House District No. 2,R,McCarthy,97
Carroll,Chatham,State House District No. 2,D,White,66
Carroll,Chatham,State House District No. 2,D,Buco,89
Carroll,Chatham,State House District No. 2,D,Carney,53
Carroll,Chatham,State House District No. 2,,Scatter,1
Carroll,Conway,State House District No. 2,R,Umberger,2210
Carroll,Conway,State House District No. 2,R,Cuccio,1699
Carroll,Conway,State House District No. 2,R,McCarthy,2081
Carroll,Conway,State House District No. 2,D,White,2071
Carroll,Conway,State House District No. 2,D,Buco,2260
Carroll,Conway,State House District No. 2,D,Carney,1822
Carroll,Conway,State House District No. 2,,Scatter,7
Carroll,Eaton,State House District No. 2,R,Umberger,113
Carroll,Eaton,State House District No. 2,R,Cuccio,101
Carroll,Eaton,State House District No. 2,R,McCarthy,108
Carroll,Eaton,State House District No. 2,D,White,120
Carroll,Eaton,State House District No. 2,D,Buco,134
Carroll,Eaton,State House District No. 2,D,Carney,119
Carroll,Hale's Location,State House District No. 2,R,Umberger,84
Carroll,Hale's Location,State House District No. 2,R,Cuccio,86
Carroll,Hale's Location,State House District No. 2,R,McCarthy,86
Carroll,Hale's Location,State House District No. 2,D,White,18
Carroll,Hale's Location,State House District No. 2,D,Buco,25
Carroll,Hale's Location,State House District No. 2,D,Carney,17
Carroll,Totals,State House District No. 2,R,Umberger,2507
Carroll,Totals,State House District No. 2,R,Cuccio,1970
Carroll,Totals,State House District No. 2,R,McCarthy,2372
Carroll,Totals,State House District No. 2,D,White,2275
Carroll,Totals,State House District No. 2,D,Buco,2508
Carroll,Totals,State House District No. 2,D,Carney,2011
Carroll,Totals,State House District No. 2,,Scatter,8
Carroll,Albany,State House District No. 3,R,McConkey,191
Carroll,Albany,State House District No. 3,D,Knirk,154
Carroll,Albany,State House District No. 3,D,Ticehurst,157
Carroll,Freedom,State House District No. 3,R,McConkey,481
Carroll,Freedom,State House District No. 3,D,Knirk,419
Carroll,Freedom,State House District No. 3,D,Ticehurst,335
Carroll,Freedom,State House District No. 3,,Scatter,1
Carroll,Madison,State House District No. 3,R,McConkey,753
Carroll,Madison,State House District No. 3,D,Knirk,611
Carroll,Madison,State House District No. 3,D,Ticehurst,588
Carroll,Madison,State House District No. 3,,Scatter,5
Carroll,Tamworth,State House District No. 3,R,McConkey,792
Carroll,Tamworth,State House District No. 3,D,Knirk,668
